zip,count
54406,3
54409,3
54411,1
54414,1
54416,1
54418,2
54420,1
54423,1
54428,2
54440,1
54441,1
54443,1
54448,2
54449,14
54451,3
54452,5
54455,8
54456,1
54457,2
54466,1
54467,4
54471,1
54474,1
54476,7
54479,1
54481,9
54482,3
54484,1
54487,2
54489,1
54491,1
54494,8
54495,1
545,1
54500,1
54501,6
54515,1
54517,1
54519,2
54520,1
54521,7
54531,1
54539,2
54540,1
54542,1
54547,2
54548,3
54552,2
54555,1
54557,2
54562,1
54563,1
54568,2
54601,23
54603,4
54612,1
54615,6
54616,1
54621,3
54623,1
54624,1
54629,1
54630,5
54631,1
54634,1
54636,7
54639,1
54642,1
54650,18
54652,1
54655,1
54656,8
54660,3
54661,2
54665,4
54667,3
54669,2
54701,25
54703,20
54720,4
54722,1
54724,1
54727,1
54728,3
54729,17
54730,1
54736,3
54738,2
54739,1
54742,1
54745,1
54746,1
54747,1
54749,1
54751,8
54757,3
54769,1
54770,1
54773,2
54801,2
54806,10
54822,1
54824,1
54835,1
54837,2
54838,2
54840,1
54843,4
54847,2
54853,2
54855,1
54856,1
54858,1
54868,7
54871,1
54872,2
54873,1
54874,1
54876,1
54880,17
54889,1
54891,2
54896,1
54901,9
54902,8
54904,16
54911,10
54913,15
54914,4
54915,12
54921,1
54923,2
54929,1
54930,1
54935,13
54937,7
54940,1
54941,1
54942,7
54944,7
54945,2
54947,2
54949,3
54952,10
54956,21
54960,1
54961,2
54962,1
54963,1
54966,2
54968,4
54970,1
54971,4
54977,1
54981,9
54982,4
54983,1
54986,1
5500025,1
55001,5
55003,2
55005,5
55006,1
55008,1
55009,4
55011,3
55013,3
55014,10
55016,14
55018,2
55019,2
55020,1
55021,6
55024,14
55025,6
55027,1
55031,1
55032,1
55033,8
55038,14
55040,9
55041,2
55042,7
55043,2
55044,47
55045,2
55046,4
55047,2
55049,1
55051,3
55052,1
55053,1
55054,1
550546,1
55055,2
55056,8
55057,14
55060,5
55063,3
55066,3
55068,10
55069,3
55070,1
55071,1
55074,1
55075,4
55076,10
55077,7
55079,1
55080,1
55082,21
55084,1
55085,1
55088,2
55089,1
55090,1
55092,6
55101,2
55102,1
55103,5
55104,13
55105,9
55106,9
55107,4
55108,11
55109,11
55110,11
55112,10
55113,22
55115,5
55116,6
55117,4
55118,9
55119,8
55120,3
55121,4
55122,20
55123,14
55124,24
55125,20
55126,10
55127,6
55128,4
55129,14
55130,4
55131,1
55134,1
5520002,1
55301,6
55302,4
55303,10
55304,20
55305,6
55306,11
55307,2
55308,3
55309,6
55310,1
55311,16
55312,1
55313,15
55315,1
55316,12
55317,7
55318,11
55319,1
55320,1
55321,2
55322,3
55325,2
55327,2
55328,6
55329,1
55330,11
55331,7
55332,1
55333,1
55334,1
55336,1
55337,14
55338,1
55340,4
55341,3
55342,2
55343,10
55344,3
55345,9
55346,9
55347,23
55350,9
55352,5
55353,1
55355,1
55356,3
55357,4
55358,3
55359,4
55360,6
55362,6
55363,2
55364,9
55369,13
55371,8
55372,28
55374,6
55375,2
55376,7
55378,22
55379,26
55382,1
55384,1
55386,8
55387,5
55388,2
55390,3
55391,9
55397,2
55398,2
55401,3
55403,6
55404,9
55405,7
55406,15
55407,11
55408,21
55409,3
55410,9
55412,2
55413,9
55414,18
55415,2
55416,8
55417,12
55418,10
55419,20
55420,5
55421,9
55422,15
55423,17
55424,5
55425,2
55426,12
55427,9
55428,5
55429,4
55430,2
55431,4
55432,5
55433,6
55434,8
55435,3
55436,11
55437,5
55438,8
55439,1
55441,6
55442,5
55443,14
55444,4
55445,2
55446,10
55447,10
55448,9
55449,7
55454,1
55604,6
55609,1
55615,1
55616,3
55705,1
55706,1
55708,2
55709,3
55718,2
55719,1
55720,5
55721,2
55722,1
55723,1
55731,6
55732,1
55733,5
55734,2
55735,1
55738,1
55741,2
55744,5
55746,6
55750,1
55767,1
55768,2
55779,4
55783,2
55790,3
55792,12
55797,1
55802,1
55803,13
55804,15
55805,1
55806,2
55807,5
55808,1
55810,4
55811,20
55812,11
55901,17
55902,14
55904,9
55906,11
55909,1
55910,1
55912,9
55917,1
55920,1
55923,2
55924,1
55926,1
55929,1
55932,2
55934,1
55936,2
55943,4
55944,6
55946,1
55947,7
55949,3
55952,1
55955,2
55956,2
55957,1
55961,1
55962,1
55963,1
55964,3
55967,1
55971,3
55972,1
55974,1
55975,1
55976,4
55981,1
55983,3
55987,9
55992,1
56001,28
56003,7
56007,17
560094,1
56011,2
56013,6
56014,1
56017,2
56021,1
56024,1
56026,1
56027,1
56028,4
56029,1
56031,4
56035,1
56037,1
56039,1
56042,2
56048,1
56051,1
56052,1
56055,4
56057,1
56058,3
56060,1
56062,2
56063,1
56065,2
56068,2
56071,9
56072,1
56073,9
56078,1
56082,6
56083,1
56087,1
56093,3
56097,2
56101,2
56110,1
56115,1
56118,1
56119,1
56127,1
56128,1
56137,1
5613JR,1
56143,2
56149,1
56156,1
56159,5
56164,2
56166,1
56168,1
56170,1
56171,2
56175,2
56176,1
56180,2
56181,1
56183,1
56187,4
56201,11
56209,2
56211,1
56215,2
56216,1
56220,2
56221,1
56229,1
56230,1
56239,1
56241,3
56243,1
56244,3
56248,1
56252,1
56256,1
56258,9
56263,1
56265,2
56266,1
56267,6
56270,2
56273,6
56277,3
56281,2
56282,2
56283,2
56284,3
56288,3
56293,1
56296,1
56301,12
56303,11
56304,5
56307,1
56308,15
56310,1
56311,2
56312,1
56314,1
56315,1
56318,1
56324,2
56326,2
56329,3
56330,1
56331,1
56334,6
56338,1
56339,4
56340,1
56342,1
56343,1
56345,3
56347,1
56349,1
56353,1
56357,1
56360,2
56361,1
56362,2
56364,3
56367,5
56374,4
56377,10
56378,3
56379,5
56381,3
56382,1
56387,2
56401,22
56410,1
56425,6
56431,1
56435,1
56437,1
56440,1
56442,3
56443,1
56444,3
56446,1
56449,1
56455,1
56461,2
56464,1
56465,2
56466,1
56467,2
56468,4
56470,5
56472,6
56473,4
56474,4
56477,1
56479,3
56482,2
56484,6
565,2
56501,12
56510,1
56511,1
56514,7
56515,1
56520,6
56522,3
56525,1
56529,3
56531,3
56533,1
56535,1
56537,18
56540,3
56542,2
56544,5
56545,1
56547,1
56549,4
56552,1
56553,1
56554,2
56556,1
56560,32
56567,3
56569,1
56570,1
56572,2
56573,2
56576,1
56578,2
56579,1
56580,1
56586,1
56587,3
56592,2
56601,18
56621,1
56628,2
56633,1
56636,1
56644,1
56649,2
56653,1
56661,1
56667,1
56671,1
56672,1
56676,2
56678,2
56683,1
56701,6
56714,1
56716,5
56721,5
56723,3
56726,1
56728,1
56732,2
56736,2
56738,2
56750,1
56751,1
56757,1
56762,3
56766,1
56880,1
57,1
57002,1
57003,1
57004,1
57005,6
57006,24
57013,1
57017,2
57021,1
57022,2
57025,1
57026,1
57028,4
57030,5
57032,8
57033,2
57036,1
57037,1
57039,4
57042,5
57049,4
57052,1
57063,1
57064,12
57068,3
57069,8
57071,6
57073,2
57075,1
57078,10
57101,1
57103,14
57104,18
57105,11
57106,31
57107,2
57108,14
57110,13
57201,12
57212,1
57216,1
57218,1
57220,1
57225,1
57226,2
57231,1
57234,1
57237,1
57241,1
57242,1
57252,4
57262,2
57270,1
57272,1
57274,1
57276,1
57301,16
57312,1
57315,1
57319,2
57329,1
57332,1
57349,1
57350,5
57362,2
57366,1
57369,1
57370,1
57374,1
57380,4
57383,1
57401,14
57434,1
57438,1
57441,1
57445,1
57446,1
57450,1
57451,1
57469,4
57472,1
57479,1
57501,10
57522,1
57531,1
57552,1
57559,1
57564,1
57567,1
57580,1
57601,1
57625,1
57626,1
57633,1
57638,1
57651,1
57701,26
57702,31
57703,4
57706,1
57717,4
57718,5
57719,11
57730,3
57732,1
57744,1
57745,3
57747,2
57754,2
57761,1
57783,7
57785,2
57790,2
57793,1
58004,1
58006,1
58012,4
58015,1
58018,2
58029,1
58041,1
58045,2
58046,2
58047,3
58048,1
58051,1
58052,1
58053,2
58072,5
58075,10
58077,1
58078,55
58102,35
58103,29
58104,49
58108,1
58109,1
58201,84
58202,5
58203,37
58204,3
58208,1
58228,1
58237,1
58240,3
58244,1
58249,2
58257,3
58261,2
58265,1
58272,1
58274,2
58278,1
58282,2
58293,1
58301,13
58318,3
58324,1
5833914,1
58341,1
58344,1
58346,2
58365,1
58368,1
58370,2
58374,1
58401,11
58413,1
58416,1
58421,1
58496,1
58501,25
58502,2
58503,36
58504,27
58521,1
58523,3
58530,1
58531,2
58540,2
58545,1
58554,14
58558,1
58563,1
58575,2
58577,4
58579,1
58580,1
58581,1
58601,23
58623,2
58626,2
58638,1
58640,1
58642,1
58647,1
58652,2
58656,2
58701,23
58703,22
58704,4
58718,1
58722,1
58723,1
58731,1
58733,1
58759,2
58761,1
58763,2
58776,1
58784,5
58785,2
58801,21
58802,1
58843,1
58853,1
58854,9
59003,2
59008,1
59011,1
59012,1
59019,1
59022,1
59029,1
59031,1
59032,1
59038,1
59041,1
59044,7
59047,12
59063,1
59068,2
59070,2
59072,1
59086,1
59092570,1
59101,22
59102,37
59104,2
59105,18
59106,24
59107,1
59108,2
59201,2
59221,1
59230,2
59243,1
59254,1
59261,1
59263,1
59270,11
59301,7
59313,1
59317,1
59323,3
59327,4
59330,4
59353,1
59401,10
59404,18
59405,19
59414,1
59417,2
59420,1
59421,1
59422,2
59425,1
5943,1
59443,1
59446,1
59457,3
59464,2
59472,1
59474,1
59477,1
59489,1
59501,12
59522,2
59524,1
59538,2
59601,28
59602,27
59604,1
59624,1
59632,1
59634,6
59635,4
59638,2
59643,1
59644,3
59648,1
59701,16
59702,1
59711,3
59714,28
59715,65
59716,5
59718,87
59719,1
59721,1
59722,2
59725,5
59727,1
59729,3
59730,3
59740,1
59741,2
59749,1
59752,6
59754,1
59758,1
59759,4
59762,1
59771,3
59801,34
59802,26
59803,13
59804,7
59806,1
59807,1
59808,22
59820,1
59823,2
59828,3
59829,1
59833,8
59834,1
59840,13
59845,1
59846,2
59847,10
59858,1
59860,5
59864,3
59865,2
59868,3
59870,6
59872,1
59874,1
59875,4
599,2
59901,43
59903,2
59904,1
59911,6
59912,14
59920,2
59922,2
59923,9
59930,1
59932,4
59934,1
59935,3
59937,21
600001,1
600017,1
60002,16
60004,12
600041,1
60005,10
60007,11
600073,1
600075,1
60008,6
60010,16
600101,1
60012,6
60013,14
60014,19
60015,5
60016,14
60018,4
60020,2
60022,3
60025,8
60026,1
60030,11
60031,17
60033,2
60034,2
60035,9
60041,1
60042,2
60043,1
60044,2
60045,4
60046,16
60047,16
60048,6
60050,12
60051,8
60053,2
60056,9
60060,7
60061,4
60062,14
60064,1
60067,17
60068,7
60069,2
60070,2
60071,1
60072,1
60073,14
60074,9
60076,11
60077,2
60081,8
60083,5
60084,6
60085,2
60087,4
60088,1
60089,10
60090,2
60091,9
60093,1
60096,1
60097,7
60098,12
60099,8
60101,3
60102,10
60103,11
60104,1
60106,1
60107,5
60108,5
60109,1
60110,8
60111,1
60112,1
60115,13
60118,9
60119,4
60120,6
60123,16
60124,11
60126,9
60130,7
60131,3
60133,7
60134,19
60135,1
60136,5
60137,15
60139,1
60140,10
60142,16
60143,3
60148,12
60151,3
60152,5
60154,7
60156,12
60160,1
60163,1
60169,12
60172,9
60173,5
60174,14
60175,12
60176,2
60177,6
60178,14
60180,1
60181,8
60185,11
60187,15
60188,5
60189,10
60190,6
60191,3
60192,6
60193,7
60194,7
60195,2
60201,12
60202,8
60208,1
6026,1
60302,9
60304,3
60305,2
60401,2
60402,4
60403,3
60404,7
60406,1
60410,3
60411,7
60415,2
60416,7
60417,1
60418,3
60420,1
60421,1
60422,6
60423,12
60425,2
60428,2
60429,1
60430,3
60431,12
60433,4
60435,9
60436,1
60438,5
60439,1
60440,9
60441,17
60442,9
60443,4
60444,3
60445,2
60446,15
60447,9
60448,8
60449,1
60450,12
60451,19
60452,5
60453,6
60455,2
60457,2
60459,6
60460,1
60462,12
60463,2
60464,4
60465,2
60466,2
60467,6
60468,1
60469,1
60471,1
60473,2
60475,1
60477,5
60478,1
60479,2
60480,2
60481,3
60484,1
60487,8
60490,10
60491,10
605007,1
60501,2
60502,5
60503,9
60504,19
60505,3
60506,9
60510,13
60511,1
60512,2
60513,10
60514,1
60515,7
60516,19
60517,7
60518,1
60520,1
60521,4
60523,4
60525,8
60526,3
60527,9
60531,2
60532,6
60538,7
60540,17
60541,1
60542,7
60543,21
60544,10
60545,3
60546,6
60548,6
60550,1
60551,1
60552,1
60553,1
60554,6
60555,10
60556,1
60558,4
60559,6
60560,18
60561,4
60563,11
60564,22
60565,20
60585,9
60586,18
60601,9
60602,1
60603,1
60604,1
60605,7
60606,4
60607,10
60608,14
60609,2
60610,15
60611,9
60612,5
60613,15
60614,20
60615,2
60616,13
60617,6
60618,26
60620,3
60622,15
60623,3
60624,2
60625,18
60626,13
60628,2
60629,5
60630,6
60631,7
60634,6
60636,1
60637,5
60639,3
60640,21
60641,7
60642,8
60643,6
60645,3
60646,2
60647,27
60649,2
6065,1
60651,3
60652,4
60654,3
60655,9
60656,6
60657,22
60659,3
60660,9
60661,3
60680,1
60687,1
60690,1
60706,7
60707,9
60712,3
60714,7
60803,2
60804,2
60805,2
60827,1
60901,10
60911,2
60914,9
60915,2
60921,1
60922,2
60924,4
60927,3
60928,1
60930,1
60936,9
60938,1
60941,1
60942,1
60948,2
60950,5
60952,1
60953,1
60954,1
60955,3
60957,4
60958,1
60959,1
60962,1
60966,1
60970,3
610036,1
61006,1
61007,1
61008,6
61010,5
61011,1
61016,1
61019,1
61020,1
61021,7
61024,2
61025,2
61028,1
61031,1
61032,9
61036,6
61037,1
61038,1
61039,1
61046,1
61047,1
61048,2
61050,2
61054,2
61061,3
61063,2
61065,3
61068,4
6107,1
61071,3
61072,3
61073,9
61075,2
61080,5
61081,7
61084,1
61088,2
61101,1
61102,5
61103,7
61107,4
61108,7
61109,5
61111,4
61114,7
61115,2
61201,8
61232,1
61238,2
61240,2
61241,1
61244,10
61250,1
61254,6
61256,1
61264,7
61265,13
61272,1
61273,2
61275,5
61277,4
61281,1
61283,3
61301,3
61310,1
61312,1
61315,1
61325,1
61326,1
61329,2
61330,1
61334,1
61336,2
61340,1
61342,2
61348,1
61350,8
61354,6
61356,8
61360,3
61361,2
61364,4
61367,1
61369,1
61373,2
61375,1
61376,4
61377,1
61401,8
61410,2
61412,4
61413,1
61417,1
61423,2
61427,2
61434,2
61440,2
61443,5
61448,2
61450,1
61455,14
61462,5
61467,1
61486,1
61491,3
61501,1
61516,2
61517,6
61520,7
61523,3
61525,5
61526,1
61528,1
61529,2
61530,12
61531,1
61535,2
61536,2
61537,3
6154,1
61540,2
61542,2
61546,3
61547,3
61548,1
61550,8
61554,13
61559,2
61561,4
61565,4
61568,1
61570,1
61571,12
61602,1
61604,5
61606,6
61607,2
61610,1
61611,10
61612,1
61614,9
61615,4
61616,2
61701,14
61704,33
61705,17
61723,3
61725,3
61727,6
61729,1
61731,1
61734,1
61736,4
61738,5
61739,3
61740,2
61741,1
61742,3
61744,1
61745,4
61748,1
61749,2
61752,7
61753,4
61754,1
61755,6
61756,2
61759,1
61760,3
61761,41
61764,1
61770,1
61771,3
61778,1
61801,23
61802,10
61803,1
61816,1
61818,1
61820,18
61821,24
61822,20
61831,1
61832,4
61834,2
61839,1
61842,3
61843,5
61846,1
61847,1
61849,3
61851,1
61853,22
61854,3
61856,12
61858,2
61862,4
61863,2
61864,1
61865,2
61866,3
61873,4
61874,10
61875,1
61877,2
61878,1
61880,4
61884,2
61910,3
61911,1
61913,1
61914,1
61920,8
61924,3
61925,1
61931,1
61933,1
61938,7
61944,4
61951,3
61953,6
61956,2
61957,1
62002,11
62010,4
62012,5
62013,1
62014,1
62016,1
62022,1
62024,2
62025,24
62032,1
62034,10
62035,4
62036,1
62037,2
62040,5
62044,2
62049,1
62052,2
62053,1
62056,3
62062,3
62063,2
62067,1
62075,1
62082,1
62088,4
62089,1
62095,2
62097,3
62208,5
62214,1
62215,1
62216,3
62220,6
62221,7
62223,6
62225,3
62226,5
62230,3
62231,2
62232,4
62234,8
62236,9
62237,3
62239,1
62240,1
62243,7
62245,1
62246,2
62249,12
62254,4
62257,3
62258,8
62260,7
62262,1
6226209,1
62263,4
62264,2
62265,3
62268,1
62269,19
62274,3
62275,1
62277,1
62278,6
62280,1
62285,3
62286,2
62288,3
62294,9
62295,1
62297,1
62298,8
62301,15
6230228,1
62305,4
62306,1
62320,1
62326,2
62338,1
62339,1
62340,1
62341,2
62345,1
62347,3
62353,2
62360,2
62363,7
62366,1
62367,2
62374,1
62376,1
62379,1
62401,12
62411,2
62417,1
62418,2
62420,2
62422,1
62423,1
62424,4
62431,1
62433,1
62439,2
62440,1
62441,7
62443,3
62445,1
62447,1
62448,9
62449,2
62450,3
62452,1
62454,7
62458,1
62460,1
62461,1
62462,4
62465,1
62466,2
62467,5
62471,1
62479,1
62480,1
62501,2
62513,1
62520,1
62521,8
62522,5
62526,8
62530,3
62534,1
62537,1
62540,1
62545,3
62546,1
62548,1
62549,6
62550,3
62554,1
62557,4
62558,4
62560,1
62561,2
62563,4
62565,3
62567,1
62568,8
62570,3
62573,1
62611,1
62613,3
62615,4
62618,1
62625,1
62626,1
62627,1
62629,11
62634,1
62635,2
62638,1
62639,1
62640,1
62644,1
62650,15
62656,7
62661,1
62665,1
62667,1
62670,4
62675,6
62677,2
62681,5
62684,3
62688,1
62690,2
62691,1
62693,1
62694,3
62701,1
62702,3
62703,1
62704,16
62707,6
62711,17
62712,5
62801,8
62803,1
62806,3
62807,1
62809,1
62810,1
62812,5
62816,1
62821,2
62828,1
62831,2
62832,3
62836,1
62844,3
62846,1
62849,2
62858,2
62859,5
62863,3
62864,10
62865,1
62867,1
62868,1
62869,2
62874,1
62875,1
62881,5
62882,1
62883,2
62884,1
62885,1
62888,2
62890,3
62894,2
62895,2
62896,2
62898,3
62899,1
62901,16
62902,8
62903,3
62906,4
62918,14
62920,4
62922,2
62924,2
62926,1
62932,1
62933,1
62938,1
62939,2
62946,4
62948,3
62951,8
62958,3
62959,29
62960,3
62966,15
62974,3
62975,1
62977,1
62983,1
62984,3
62985,1
62987,2
62990,1
62995,7
63005,17
63010,12
63011,18
63012,3
63017,20
63020,4
63021,21
63022,1
63025,16
63026,13
63028,7
63031,7
63033,3
63034,2
63038,7
63040,4
63042,5
63043,7
63044,5
63048,2
63049,4
63050,4
63051,5
63052,9
63068,3
63069,4
63072,2
63073,1
63074,1
63077,3
63080,8
63084,8
63088,1
63089,3
63090,5
631001,1
63101,4
63102,1
63103,3
63104,9
63105,6
63108,7
63109,11
63110,11
63111,3
63112,4
63114,6
63115,1
63116,12
63117,7
63118,7
63119,15
63121,2
63122,18
63123,21
63124,4
63125,8
63126,7
63127,1
63128,7
63129,11
63130,7
63131,7
63132,6
63134,1
63135,3
63136,1
63137,2
63139,10
63141,6
63143,5
63144,5
63145,1
63146,14
63270,1
63301,21
63303,23
63304,20
63322,1
63332,1
63334,1
63336,1
63339,2
63341,4
63343,1
63347,3
63348,9
63349,1
63352,1
63353,1
63357,2
63361,1
63362,2
63363,1
63366,17
63367,18
63368,24
63369,1
63376,40
63377,1
63379,14
63383,2
63385,28
63389,1
63390,5
63401,6
63434,1
63435,1
63445,2
63454,1
63456,2
63459,4
63460,1
63461,2
63468,1
63469,1
63471,2
63501,4
63533,1
63534,1
63537,1
63538,1
63549,1
63552,3
63555,2
63565,3
63601,2
63627,1
63628,5
63640,9
63645,4
63650,1
63654,1
63660,2
63670,10
63673,1
63701,19
63703,2
63732,1
63740,2
63751,1
63755,15
63763,1
63764,1
63766,1
63771,2
63775,9
63780,2
63783,2
63801,4
63822,1
63825,1
63827,1
63834,1
63841,5
63857,1
63862,1
63863,2
63869,1
63870,1
63873,1
63901,6
63945,1
63952,1
63957,1
63967,2
64001,1
64012,9
64014,12
64015,11
64016,1
64019,2
64020,1
64024,4
64029,11
64030,4
64034,7
64040,2
64048,1
64050,3
64052,5
64054,1
64055,10
64056,1
64057,3
64060,4
64061,2
64063,13
64064,20
64067,2
64068,15
64070,2
64075,5
64076,3
64078,5
64079,13
64080,6
64081,15
64082,11
64083,9
64086,12
64089,8
64093,10
64097,1
64098,2
64102,1
641030,1
64105,7
64106,9
64108,4
64109,6
64110,8
64111,7
64112,3
64113,4
64114,20
64116,3
64117,3
64118,15
64119,5
64120,1
64123,1
64125,1
64128,2
64130,1
64131,9
64133,2
64134,4
64137,1
64138,5
64139,1
64145,3
64146,2
64150,1
64151,14
64152,16
64153,4
64154,5
64155,12
64156,3
64157,6
64158,1
64167,2
642001,1
6439723,1
64401,1
64402,1
64424,1
64427,1
64428,1
64429,15
64440,1
64454,1
64463,1
64465,1
64468,7
64469,2
64470,1
64477,1
64480,1
64482,1
64483,1
64485,4
64489,1
64494,1
64503,3
64504,1
64505,3
64506,7
64507,4
64601,1
64624,1
64630,1
64631,1
64633,1
64640,1
64644,1
64649,1
64658,2
64670,1
64671,1
64673,1
64674,1
64683,1
64701,3
64710,1
64728,1
64730,3
64733,2
64734,1
64735,8
64739,1
64744,2
64746,1
64747,3
6475,1
64755,1
64759,2
64762,1
64771,1
64772,3
64776,1
64780,1
64783,1
64801,10
64804,13
64810,1
64831,3
64834,4
64836,11
648365,1
64842,1
64843,1
64850,8
64854,1
64855,2
64856,1
64862,2
64866,1
64867,1
64870,5
64874,1
65010,9
65011,2
65013,1
65014,1
65016,1
65018,1
65020,9
65023,1
65024,1
65026,3
65035,2
65037,1
65039,1
65040,1
65041,4
65043,1
65049,2
65051,2
65052,2
65053,1
65058,1
65063,2
65065,8
65066,1
65069,1
65079,2
65080,1
65081,4
65082,1
65084,2
65101,11
65102,2
65109,13
65201,31
65202,33
65203,35
65205,1
65211,3
65231,1
65233,6
65236,1
65240,4
65248,2
65250,1
65251,4
65254,2
65256,2
65265,4
65270,5
65274,1
65275,2
65276,3
65279,2
65281,3
65284,1
65285,1
6530,1
65301,4
65302,1
65305,1
65325,2
65332,1
65334,1
65340,3
65344,1
65347,1
65349,1
65355,2
65360,1
65401,16
65409,1
65441,2
65444,1
65452,1
65453,4
65470,1
65473,1
65483,2
65534,1
65535,1
65536,7
65542,2
65548,1
65550,1
65552,1
65556,1
65559,1
65560,5
65580,1
65583,4
65584,3
65591,1
65604,1
65605,2
65606,1
65610,1
65612,3
65613,8
65614,3
65615,1
65616,9
65617,1
65619,5
65622,2
65624,1
65625,2
65631,1
65632,1
65633,2
65648,1
65653,2
65655,1
65661,2
65663,1
65667,1
65672,3
65681,1
65706,7
65707,1
65708,5
65710,1
65711,7
65712,2
65714,14
65715,1
65721,10
65723,3
65737,6
65738,7
65740,1
65742,4
65745,1
65746,1
65747,2
65753,4
65754,3
65757,1
65761,1
65769,2
65770,2
65771,3
65775,11
65779,2
65781,2
65785,2
65787,1
65793,2
6580032,1
65802,13
65803,9
65804,15
65806,6
65807,11
65809,5
65810,9
66002,4
66006,4
66007,5
66012,6
66013,3
66015,1
66018,2
66021,1
66025,3
66027,1
66030,23
66032,1
66039,1
66040,2
66042,1
66043,6
66044,13
66046,8
66047,7
66048,13
66049,27
66053,5
66056,3
66061,35
66062,49
66063,1
66064,2
66066,2
66067,4
66070,3
66071,6
66072,1
66076,2
66078,1
66083,5
66085,3
66086,5
66088,2
66090,1
66092,5
66093,1
66097,1
66101,2
66102,2
66103,2
66104,2
66106,4
66109,11
66111,2
66112,1
66202,6
66203,7
66204,11
66205,9
66206,4
66207,5
66208,13
66209,12
66210,14
66211,1
66212,13
66213,16
66214,3
66215,14
66216,20
66217,2
66218,11
66219,7
66220,6
66221,4
66223,15
66224,8
66226,19
66227,3
66402,2
66403,1
66409,1
66411,1
66414,1
66424,1
66428,1
66434,2
66440,3
66441,5
66442,3
66449,1
66502,56
66503,22
66507,3
66508,1
66509,1
66512,4
66514,3
66517,1
66520,1
66523,2
66524,2
66531,1
66533,1
66534,3
66535,5
66536,5
66538,1
66539,2
66540,1
66542,5
66547,11
66549,1
6655417,1
66604,11
66605,2
66606,5
66609,2
66610,7
66611,2
66612,1
66614,10
66615,2
66616,1
66617,5
66618,9
66619,2
66701,5
66713,1
66720,2
66725,4
66734,1
66736,2
66739,1
66743,2
66746,1
66748,1
66753,1
66755,1
66757,1
66762,12
66763,2
66769,1
66776,1
66783,1
66801,6
66839,2
66846,4
66852,1
66856,1
66861,2
66866,2
66871,1
66872,2
66901,7
66935,1
66938,2
670,1
6700028,1
67002,17
67005,4
67010,6
670108,1
67013,2
67017,6
67019,1
67020,1
67022,1
67024,1
67025,2
67026,3
67030,1
67031,1
67035,1
67037,15
67039,2
67042,4
67045,1
67050,2
67051,1
67052,6
67054,1
67056,3
670571,1
67060,4
67062,3
67063,5
67067,1
67068,2
67101,4
67104,2
67106,1
67107,2
67108,3
67110,7
67114,4
67117,3
67118,1
6711ER,1
67120,1
67123,1
67124,8
67133,4
67134,1
67135,3
67142,1
67144,2
67147,7
67150,1
67152,2
67154,2
67156,9
67173,1
67201,1
67202,1
67203,9
67204,10
67205,23
67206,5
67207,11
67208,6
67209,4
67210,1
67211,6
67212,19
67213,4
67215,4
67216,1
67217,3
67218,7
67219,7
67220,8
67223,1
67226,12
67228,5
67230,8
67235,12
672550,1
67277,1
673,1
67301,5
67332,1
67333,2
67337,4
67356,1
67357,4
67364,1
67401,50
6740906,1
67410,9
67418,1
67420,3
67428,1
67431,1
67432,3
67439,5
67443,2
67445,1
67448,3
67451,2
67452,1
67454,1
67455,1
67456,1
67460,8
67466,1
67467,2
67470,1
67473,1
67481,3
67487,2
67490,1
67491,1
67501,4
67502,9
67504,1
67520,1
67522,1
67530,1
67544,2
67545,3
67546,1
67547,1
67550,1
67553,3
67554,2
67556,1
67561,1
67568,1
67579,1
67601,19
67629,1
67637,5
6764,1
67654,3
67655,1
67661,2
67663,2
67665,1
67669,1
67671,1
67672,2
67701,2
67730,1
67734,1
67735,7
67751,1
67756,1
67760,1
67761,1
67801,4
678170,1
67835,3
67846,12
67849,1
67851,1
67854,2
67863,1
67864,2
67865,1
67867,2
67868,1
67871,1
67877,1
67880,1
6789037,1
67901,1
67951,1
68000,1
68003,2
68005,5
68007,13
68008,9
68015,1
68017,3
68022,19
68023,1
68025,6
68028,12
68029,1
68030,1
68031,1
68034,1
68037,3
68044,1
68046,19
68048,7
68057,1
68064,2
68066,3
68069,3
680702,1
680711,1
68073,1
68102,8
68104,14
68105,3
68106,14
68108,3
68111,1
68112,4
68114,7
68116,11
68117,1
68118,3
68122,5
68123,19
68124,7
68127,7
68128,12
68130,13
68131,2
68132,8
68133,5
68134,13
68135,15
68136,15
68137,9
68138,11
68142,1
68144,15
68147,2
68152,5
68154,20
68157,2
68164,14
68182,1
682316,1
6830,1
68301,3
68305,3
68310,3
68314,1
68316,1
68328,1
68329,1
68331,2
68339,2
68340,1
68341,3
68342,2
68344,1
68345,1
68347,1
68349,5
68351,2
68352,4
68354,1
68355,2
68358,2
683585,1
68359,1
68361,1
68366,2
68368,1
68371,2
68372,3
68376,2
68377,1
68409,2
68410,1
68414,1
68416,1
68423,1
68424,1
68428,1
68430,2
68434,10
68446,1
68465,2
68467,8
68502,16
68503,17
68504,11
68505,3
68506,22
68507,6
68508,13
68510,5
68512,11
68514,1
68516,31
68521,20
68522,7
68523,3
68524,6
68526,5
68527,5
68528,2
68532,1
68601,13
68620,1
68627,1
68629,2
68634,1
68638,1
68640,1
68642,2
68644,1
68647,1
68649,2
68652,1
68658,1
68660,1
68661,1
68662,1
68663,1
68666,1
686662,1
68701,12
68710,1
68713,2
68714,1
68718,2
68728,1
68730,1
68731,4
68739,1
68741,2
68746,1
68759,1
68763,1
68765,1
68767,3
68769,1
68770,1
68776,2
68779,1
68780,1
68784,1
68786,1
68787,2
68788,3
